Titre,Prix promo (€),Prix original (€),Marge estimée (€),Réduction (%),Tailles,Lien
Baskets Nike Air Jordan 4 Retro Comic - Tailles 40 à 46,146.99,209.99,63.0,30.0,40.0,https://www.dealabs.com/bons-plans/baskets-nike-air-jordan-4-retro-comic-tailles-40-a-46-3392044
