Titre,Prix promo (€),Prix original (€),Marge estimée (€),Réduction (%),Tailles,Lien
"En démolition de stock, ces 5 baskets Nike homme à moins de 100 € vont à jusqu’à -50 % ce dernier week-end - Ouest-France",100.0,200.0,100.0,50.0,,https://news.google.com/rss/articles/CBMingJBVV95cUxOV0YyRkpHYjVMQTFWcTUwZXZ4elFIU2I4S0gzMDFBWnhwTDZCQzlWdDVuT29BY2dnZUlRVWNPS1RnbzRVQTNXQnJYdVJZQ3hpM2JvWFZTYTlpZTZYbk94RzRUYVRsYTlGZUlMX2xYQlh1R1owc0tJMFJnaWtKVE9yc1JDNUZ3dU9ZMEdkeFBMdE5IUTRjcWFySEM0ZkZpUXNsanFoLVBNbVJHY3dYanM1M2tfYWxmZ0NGdThhZmtxbkM2UFFNVzdQQjJOcEtIdUJ5T0NjNnhHanNTRE90QU81eFI5MVNhdGFsNTVuN2o1V0lKR3R1NzVBZFFvNEF4YS00cFpHMk9Fc2dPVEFYTUJvTGRVaThEdkFYckZ0dTZB?oc=5
